,state,lat
0,0.0,0.465212171825252
1,0.0,0.46576456669624355
2,0.0,0.44697444195069336
3,0.0,0.4616672756058946
4,0.0,0.6225707674374097
5,0.0,0.6225707674374097
6,0.0,0.6225707674374097
7,0.0,0.6225707674374097
8,0.0,0.6225707674374097
9,0.0,0.3062746837865582
10,0.0,0.3062746837865582
11,0.0,0.30859300241835874
12,0.0,0.3062746837865582
13,0.0,0.31029803225638086
14,0.0,0.31029803225638086
15,0.0,0.3104459174974339
16,0.0,0.3081188997338067
17,0.0,0.3062746837865582
18,0.0,0.3039824625502374
19,0.0,0.31029803225638086
20,0.0,0.3069184195417298
21,0.0,0.3082363380134663
22,0.0,0.30479583137602884
23,0.0,0.3062746837865582
24,0.0,0.3062746837865582
25,0.0,0.3069184195417298
26,0.0,0.31029803225638086
27,0.0,0.31029803225638086
28,0.0,0.31029803225638086
29,0.0,0.3081536962611131
30,0.0,0.30859300241835874
31,0.0,0.3062746837865582
32,0.0,0.5513596743045042
33,0.0,0.30859300241835874
34,0.0,0.2977538841623606
35,0.0,0.3054004210379806
36,0.0,0.3062746837865582
37,0.0,0.31029803225638086
38,0.0,0.309828279137742
39,0.0,0.3062746837865582
40,0.0,0.30680533082798345
41,0.0,0.31029803225638086
42,0.0,0.3062746837865582
43,0.0,0.3327548410668615
44,0.0,0.3321285035753434
45,0.0,0.3081188997338067
46,0.0,0.30472623832141554
47,0.0,0.31029803225638086
48,0.0,0.2656453885902188
49,0.0,0.2656453885902188
50,0.0,0.3062746837865582
51,0.0,0.3062746837865582
52,0.0,0.30526123492875423
53,0.0,0.31029803225638086
54,0.0,0.30859300241835874
55,0.0,0.33169789654992443
56,0.6666666666666666,0.5460575534561651
57,0.6666666666666666,0.6067774936061381
58,0.6666666666666666,0.6333272439410547
59,0.6666666666666666,0.6333272439410547
60,0.6666666666666666,0.4535379369138961
61,0.6666666666666666,0.4535379369138961
62,0.6666666666666666,0.5460575534561651
63,0.6666666666666666,1.0000000000000002
64,0.6666666666666666,0.4535379369138961
65,0.6666666666666666,0.4535379369138961
66,0.6666666666666666,0.5777136941733216
67,0.6666666666666666,0.5542434365050368
68,0.6666666666666666,0.5542434365050368
69,0.6666666666666666,0.5542434365050368
70,0.6666666666666666,0.5542434365050368
71,0.6666666666666666,0.5542434365050368
72,0.6666666666666666,0.6290298728186927
73,0.6666666666666666,0.6481288167440888
74,0.6666666666666666,0.6217747968752718
75,0.6666666666666666,0.583842232545192
76,0.6666666666666666,0.4535379369138961
77,0.6666666666666666,0.6267593994119389
78,0.6666666666666666,0.4535379369138961
79,0.6666666666666666,0.4535379369138961
80,0.6666666666666666,0.4535379369138961
81,0.6666666666666666,0.4535379369138961
82,0.6666666666666666,0.4535379369138961
83,0.6666666666666666,0.4535379369138961
84,0.6666666666666666,0.4535379369138961
85,0.6666666666666666,0.4535379369138961
86,0.6666666666666666,0.4535379369138961
87,0.6666666666666666,0.4535379369138961
88,0.6666666666666666,0.4535379369138961
89,0.6666666666666666,0.4535379369138961
90,0.6666666666666666,0.4535379369138961
91,0.6666666666666666,0.4535379369138961
92,0.6666666666666666,0.4535379369138961
93,0.6666666666666666,0.4535379369138961
94,0.6666666666666666,0.4535379369138961
95,0.6666666666666666,0.4535379369138961
96,0.6666666666666666,0.4535379369138961
97,0.6666666666666666,0.4535379369138961
98,0.6666666666666666,0.4535379369138961
99,0.6666666666666666,0.4535379369138961
100,0.6666666666666666,0.4535379369138961
101,0.6666666666666666,0.4535379369138961
102,0.6666666666666666,0.4535379369138961
103,0.6666666666666666,0.4535379369138961
104,0.6666666666666666,0.4535379369138961
105,0.6666666666666666,0.4535379369138961
106,0.6666666666666666,0.6240931155070724
107,0.6666666666666666,0.6181037632444282
108,0.6666666666666666,0.6271465107782244
109,0.6666666666666666,0.6271465107782244
110,0.6666666666666666,0.5311820380326044
111,0.6666666666666666,0.6262113541068599
112,0.6666666666666666,0.6261243627885937
113,0.6666666666666666,0.6263592393479132
114,0.6666666666666666,0.6267593994119389
115,0.6666666666666666,0.6267593994119389
116,0.6666666666666666,0.6286558101501472
117,0.6666666666666666,0.6431703116029022
118,0.6666666666666666,0.6424091375680707
119,0.6666666666666666,0.629399585921325
120,0.6666666666666666,0.6262461506341668
121,0.6666666666666666,0.6262461506341668
122,0.6666666666666666,0.6262461506341668
123,0.6666666666666666,0.6262461506341668
124,0.6666666666666666,0.6262461506341668
125,0.6666666666666666,0.6262461506341668
126,0.6666666666666666,0.6312438018685735
127,0.6666666666666666,0.6496381161160116
128,0.6666666666666666,0.6496381161160116
129,0.6666666666666666,0.6496381161160116
130,0.6666666666666666,0.5463315761087044
131,0.6666666666666666,0.6496381161160116
132,0.6666666666666666,0.6496381161160116
133,0.6666666666666666,0.5651825947770412
134,0.6666666666666666,0.5544130695756562
135,0.6666666666666666,0.6267593994119389
136,0.6666666666666666,0.5460575534561651
137,0.6666666666666666,0.5460575534561651
138,0.6666666666666666,0.6496381161160116
139,0.6666666666666666,0.5460575534561651
140,0.6666666666666666,0.6496381161160116
141,0.6666666666666666,0.6496381161160116
142,0.6666666666666666,0.6434138872940482
143,0.6666666666666666,0.6433921394644815
144,0.6666666666666666,0.6433834403326548
145,0.6666666666666666,0.6433747412008282
146,0.6666666666666666,0.6434225864258747
147,0.6666666666666666,0.643439984689528
148,0.6666666666666666,0.6433747412008282
149,0.6666666666666666,0.6434095377281346
150,0.6666666666666666,0.6433964890303945
151,0.6666666666666666,0.6433834403326548
152,0.6666666666666666,0.6433964890303945
153,0.6666666666666666,0.6434095377281346
154,0.6666666666666666,0.6434138872940482
155,0.6666666666666666,0.6424091375680707
156,0.6666666666666666,0.6434138872940482
157,0.6666666666666666,0.6433964890303945
158,0.6666666666666666,0.6434269359917879
159,0.6666666666666666,0.6434095377281346
160,0.6666666666666666,0.6434008385963081
161,0.6666666666666666,0.6434138872940482
162,0.6666666666666666,0.6434138872940482
163,0.6666666666666666,0.6434095377281346
164,0.6666666666666666,0.6434182368599612
165,0.6666666666666666,0.643466082085008
166,0.6666666666666666,0.6434182368599612
167,0.6666666666666666,0.6433834403326548
168,0.6666666666666666,0.6433964890303945
169,0.6666666666666666,0.6434225864258747
170,0.6666666666666666,0.6496381161160116
171,0.6666666666666666,0.6434443342554412
172,0.6666666666666666,0.6434269359917879
173,0.6666666666666666,0.6434008385963081
174,0.6666666666666666,0.6434138872940482
175,0.6666666666666666,0.6434095377281346
176,0.6666666666666666,0.6433921394644815
177,0.6666666666666666,0.6434182368599612
178,0.6666666666666666,0.6434008385963081
179,0.6666666666666666,0.6434225864258747
180,0.6666666666666666,0.6434269359917879
181,0.6666666666666666,0.6433921394644815
182,0.6666666666666666,0.6434182368599612
183,0.6666666666666666,0.6433834403326548
184,0.6666666666666666,0.6434008385963081
185,0.6666666666666666,0.6496381161160116
186,0.6666666666666666,0.6434269359917879
187,0.6666666666666666,0.6434138872940482
188,0.6666666666666666,0.6434182368599612
189,0.6666666666666666,0.6434138872940482
190,0.6666666666666666,0.6434182368599612
191,0.6666666666666666,0.6434095377281346
192,0.6666666666666666,0.6434182368599612
193,0.6666666666666666,0.643439984689528
194,0.6666666666666666,0.643387789898568
195,0.6666666666666666,0.6434225864258747
196,0.6666666666666666,0.6433834403326548
197,0.6666666666666666,0.6434008385963081
198,0.6666666666666666,0.6434356351236146
199,0.6666666666666666,0.6434182368599612
200,0.6666666666666666,0.6434008385963081
201,0.6666666666666666,0.6433834403326548
202,0.6666666666666666,0.6496381161160116
203,0.6666666666666666,0.6484593837535015
204,0.6666666666666666,0.6484593837535015
205,0.6666666666666666,0.6484593837535015
206,0.6666666666666666,0.6484593837535015
207,0.6666666666666666,0.6484593837535015
208,0.6666666666666666,0.6484593837535015
209,0.6666666666666666,0.6484593837535015
210,0.6666666666666666,0.6484593837535015
211,0.6666666666666666,0.6484593837535015
212,0.6666666666666666,0.6484593837535015
213,0.6666666666666666,0.6484593837535015
214,0.6666666666666666,0.6290298728186927
215,0.6666666666666666,0.5460575534561651
216,0.6666666666666666,0.5460575534561651
217,0.6666666666666666,0.6312394523026601
218,0.6666666666666666,0.5460575534561651
219,0.6666666666666666,0.6255154235607285
220,0.6666666666666666,0.5460575534561651
221,0.6666666666666666,0.5903448335856081
222,0.6666666666666666,0.5903448335856081
223,0.6666666666666666,0.6155897141465281
224,0.6666666666666666,0.6155897141465281
225,0.6666666666666666,0.6155897141465281
226,0.6666666666666666,0.5893096368982376
227,0.6666666666666666,0.6466673625972128
228,0.6666666666666666,0.6307610000521948
229,0.6666666666666666,0.61622040120396
230,0.6666666666666666,0.6256285122744749
231,0.6666666666666666,0.6271465107782244
232,0.6666666666666666,0.6271465107782244
233,0.6666666666666666,0.6271465107782244
234,0.6666666666666666,0.5672268907563025
235,0.6666666666666666,0.6272856968874505
236,0.6666666666666666,0.6281817074655951
237,0.6666666666666666,0.6312916470936201
238,0.6666666666666666,0.6312916470936201
239,0.6666666666666666,0.6155897141465281
240,0.6666666666666666,0.6312916470936201
241,0.6666666666666666,0.6312916470936201
242,0.6666666666666666,0.6312916470936201
243,0.6666666666666666,0.5777136941733216
244,0.6666666666666666,0.6304434817405222
245,0.6666666666666666,0.6433834403326548
246,0.6666666666666666,0.6434008385963081
247,0.6666666666666666,0.6434182368599612
248,0.6666666666666666,0.6434356351236146
249,0.6666666666666666,0.6434008385963081
250,0.6666666666666666,0.6433834403326548
251,0.6666666666666666,0.6434225864258747
252,0.6666666666666666,0.643387789898568
253,0.6666666666666666,0.643439984689528
254,0.6666666666666666,0.6434182368599612
255,0.6666666666666666,0.6434095377281346
256,0.6666666666666666,0.6434182368599612
257,0.6666666666666666,0.6434138872940482
258,0.6666666666666666,0.6434182368599612
259,0.6666666666666666,0.6434138872940482
260,0.6666666666666666,0.6434269359917879
261,0.6666666666666666,0.6434008385963081
262,0.6666666666666666,0.6433834403326548
263,0.6666666666666666,0.6434182368599612
264,0.6666666666666666,0.6433921394644815
265,0.6666666666666666,0.6434269359917879
266,0.6666666666666666,0.6434225864258747
267,0.6666666666666666,0.6434008385963081
268,0.6666666666666666,0.6434182368599612
269,0.6666666666666666,0.6433921394644815
270,0.6666666666666666,0.6434095377281346
271,0.6666666666666666,0.6434138872940482
272,0.6666666666666666,0.6434008385963081
273,0.6666666666666666,0.6434269359917879
274,0.6666666666666666,0.6434443342554412
275,0.6666666666666666,0.6434225864258747
276,0.6666666666666666,0.6433964890303945
277,0.6666666666666666,0.6433834403326548
278,0.6666666666666666,0.6434182368599612
279,0.6666666666666666,0.643466082085008
280,0.6666666666666666,0.6434182368599612
281,0.6666666666666666,0.6434095377281346
282,0.6666666666666666,0.6433921394644815
283,0.6666666666666666,0.6434138872940482
284,0.6666666666666666,0.6434138872940482
285,0.6666666666666666,0.6434008385963081
286,0.6666666666666666,0.6433834403326548
287,0.6666666666666666,0.6434095377281346
288,0.6666666666666666,0.6434269359917879
289,0.6666666666666666,0.6433964890303945
290,0.6666666666666666,0.6434138872940482
291,0.6666666666666666,0.6424091375680707
292,0.6666666666666666,0.6434138872940482
293,0.6666666666666666,0.6434095377281346
294,0.6666666666666666,0.6433964890303945
295,0.6666666666666666,0.6433964890303945
296,0.6666666666666666,0.6434095377281346
297,0.6666666666666666,0.6433747412008282
298,0.6666666666666666,0.643439984689528
299,0.6666666666666666,0.6434225864258747
300,0.6666666666666666,0.6433747412008282
301,0.6666666666666666,0.6433834403326548
302,0.6666666666666666,0.6433921394644815
303,0.6666666666666666,0.6434138872940482
304,0.6666666666666666,0.6431790107347286
305,0.6666666666666666,0.6479852810689495
306,0.6666666666666666,0.6333272439410547
307,0.6666666666666666,0.6333272439410547
308,0.6666666666666666,0.6262461506341668
309,0.6666666666666666,0.6262461506341668
310,0.6666666666666666,0.6262461506341668
311,0.6666666666666666,0.5460575534561651
312,0.6666666666666666,0.6262461506341668
313,0.6666666666666666,0.5460575534561651
314,0.6666666666666666,0.6424091375680707
315,0.6666666666666666,0.6431616124710755
316,0.6666666666666666,0.4535379369138961
317,0.6666666666666666,0.4535379369138961
318,0.6666666666666666,0.4535379369138961
319,0.6666666666666666,0.4535379369138961
320,0.6666666666666666,0.4535379369138961
321,0.6666666666666666,0.4535379369138961
322,0.6666666666666666,0.4535379369138961
323,0.6666666666666666,0.4535379369138961
324,0.6666666666666666,0.4535379369138961
325,0.6666666666666666,0.4535379369138961
326,0.6666666666666666,0.4535379369138961
327,0.6666666666666666,0.4535379369138961
328,0.6666666666666666,0.4535379369138961
